T_B[K] T_C[K] T_D[K] Setpoint_B[K] Setpoint_C[K] Setpoint_D[K] Sensor_B[Ohm] Sensor_C[Ohm] Sensor_D[Ohm] CNT yyyy-mm-dd hh:mm:ss.ccccc
3.92276 0.0 0.0 2.0 0.0 0.0 2647.702 4976.62 212.5776 474 2024-01-10 19:09:29
3.92064 0.0 0.0 2.0 0.0 0.0 2649.348 4980.14 212.633 475 2024-01-10 19:09:33
3.91822 0.0 0.0 2.0 0.0 0.0 2651.258 4984.62 212.7028 476 2024-01-10 19:09:37
3.91534 0.0 0.0 2.0 0.0 0.0 2653.552 4989.62 212.7834 477 2024-01-10 19:09:41
3.91258 0.0 0.0 2.0 0.0 0.0 2655.708 4994.16 212.8542 478 2024-01-10 19:09:44
3.90988 0.0 0.0 2.0 0.0 0.0 2657.834 4998.94 212.9286 479 2024-01-10 19:09:48
3.90678 0.0 0.0 2.0 0.0 0.0 2660.272 5004.52 213.0132 480 2024-01-10 19:09:52
3.90354 0.0 0.0 2.0 0.0 0.0 2662.884 5010.16 213.1024 481 2024-01-10 19:09:56
3.9006 0.0 0.0 2.0 0.0 0.0 2665.192 5014.88 213.179 482 2024-01-10 19:09:59
3.89808 0.0 0.0 2.0 0.0 0.0 2667.184 5019.16 213.2466 483 2024-01-10 19:10:03
3.89698 0.0 0.0 2.0 0.0 0.0 2667.92 5010.42 213.0836 865 2024-01-10 19:38:43
3.89528 0.0 0.0 2.0 0.0 0.0 2669.422 5024.24 213.3248 484 2024-01-10 19:10:07
3.8924 0.0 0.0 2.0 0.0 0.0 2671.722 5029.18 213.4016 485 2024-01-10 19:10:10
3.8898 0.0 0.0 2.0 0.0 0.0 2673.758 5033.4 213.469 486 2024-01-10 19:10:14
3.88732 0.0 0.0 2.0 0.0 0.0 2675.732 5037.94 213.539 487 2024-01-10 19:10:18
3.88422 0.0 0.0 2.0 0.0 0.0 2678.214 5043.42 213.6272 488 2024-01-10 19:10:22
3.8813 0.0 0.0 2.0 0.0 0.0 2680.528 5048.32 213.7024 489 2024-01-10 19:10:25
3.8786 0.0 0.0 2.0 0.0 0.0 2682.672 5053.0 213.7748 490 2024-01-10 19:10:29
3.87592 0.0 0.0 2.0 0.0 0.0 2684.792 5057.72 213.8474 491 2024-01-10 19:10:33
3.8731 0.0 0.0 2.0 0.0 0.0 2687.08 5062.54 213.9252 492 2024-01-10 19:10:37
3.87074 0.0 0.0 2.0 0.0 0.0 2688.944 5066.46 213.9866 493 2024-01-10 19:10:40
3.86874 0.0 0.0 2.0 0.0 0.0 2690.54 5070.0 214.042 494 2024-01-10 19:10:44
3.8664 0.0 0.0 2.0 0.0 0.0 2692.416 5074.16 214.105 495 2024-01-10 19:10:48
3.86406 0.0 0.0 2.0 0.0 0.0 2694.306 5078.16 214.1686 496 2024-01-10 19:10:52
3.86312 0.0 0.0 2.0 0.0 0.0 2694.86 5069.82 214.0102 864 2024-01-10 19:38:37
3.86174 0.0 0.0 2.0 0.0 0.0 2696.154 5082.18 214.2318 497 2024-01-10 19:10:56
3.8596 0.0 0.0 2.0 0.0 0.0 2697.886 5085.88 214.289 498 2024-01-10 19:10:59
3.85756 0.0 0.0 2.0 0.0 0.0 2699.518 5089.48 214.3432 499 2024-01-10 19:11:03
3.85398 0.0 0.0 2.0 0.0 0.0 2702.4 5093.54 214.4116 500 2024-01-10 19:11:07
3.85126 0.0 0.0 2.0 0.0 0.0 2704.58 5098.26 214.485 501 2024-01-10 19:11:11
3.84866 0.0 0.0 2.0 0.0 0.0 2706.66 5102.68 214.5534 502 2024-01-10 19:11:15
3.8462 0.0 0.0 2.0 0.0 0.0 2708.66 5107.26 214.6244 503 2024-01-10 19:11:18
3.84322 0.0 0.0 2.0 0.0 0.0 2711.02 5112.4 214.7034 504 2024-01-10 19:11:22
3.8408 0.0 0.0 2.0 0.0 0.0 2713.0 5116.38 214.7678 505 2024-01-10 19:11:26
3.839 0.0 0.0 2.0 0.0 0.0 2714.44 5119.26 214.8128 506 2024-01-10 19:11:30
3.8373 0.0 0.0 2.0 0.0 0.0 2715.8 5122.46 214.8612 507 2024-01-10 19:11:34
3.8352 0.0 0.0 2.0 0.0 0.0 2717.5 5126.42 214.9206 508 2024-01-10 19:11:37
3.83342 0.0 0.0 2.0 0.0 0.0 2718.92 5122.56 214.8316 863 2024-01-10 19:38:32
3.83282 0.0 0.0 2.0 0.0 0.0 2719.42 5130.36 214.9848 509 2024-01-10 19:11:41
3.83068 0.0 0.0 2.0 0.0 0.0 2721.14 5134.4 215.0438 510 2024-01-10 19:11:45
3.82802 0.0 0.0 2.0 0.0 0.0 2723.3 5139.24 215.1178 511 2024-01-10 19:11:49
3.82528 0.0 0.0 2.0 0.0 0.0 2725.56 5144.06 215.1908 512 2024-01-10 19:11:53
3.8228 0.0 0.0 2.0 0.0 0.0 2727.58 5148.38 215.2596 513 2024-01-10 19:11:56
3.82028 0.0 0.0 2.0 0.0 0.0 2729.62 5152.86 215.3312 514 2024-01-10 19:12:00
3.81802 0.0 0.0 2.0 0.0 0.0 2731.42 5156.46 215.3852 515 2024-01-10 19:12:04
3.81628 0.0 0.0 2.0 0.0 0.0 2732.84 5159.76 215.4332 516 2024-01-10 19:12:08
3.81398 0.0 0.0 2.0 0.0 0.0 2734.72 5164.16 215.5 517 2024-01-10 19:12:12
3.81172 0.0 0.0 2.0 0.0 0.0 2736.56 5168.06 215.5622 518 2024-01-10 19:12:16
3.80956 0.0 0.0 2.0 0.0 0.0 2738.32 5171.86 215.62 519 2024-01-10 19:12:20
3.80732 0.0 0.0 2.0 0.0 0.0 2740.14 5176.1 215.685 520 2024-01-10 19:12:23
3.8045 0.0 0.0 2.0 0.0 0.0 2742.42 5181.28 215.7636 521 2024-01-10 19:12:27
3.80316 0.0 0.0 2.0 0.0 0.0 2743.42 5175.84 215.6548 862 2024-01-10 19:38:27
3.8019 0.0 0.0 2.0 0.0 0.0 2744.54 5185.5 215.83 522 2024-01-10 19:12:31
3.79982 0.0 0.0 2.0 0.0 0.0 2746.32 5189.6 215.8906 523 2024-01-10 19:12:35
3.79766 0.0 0.0 2.0 0.0 0.0 2748.2 5193.42 215.953 524 2024-01-10 19:12:39
3.79604 0.0 0.0 2.0 0.0 0.0 2749.68 5196.56 216.0014 525 2024-01-10 19:12:43
3.79438 0.0 0.0 2.0 0.0 0.0 2751.12 5199.74 216.0476 526 2024-01-10 19:12:47
3.7924 0.0 0.0 2.0 0.0 0.0 2752.88 5203.92 216.1108 527 2024-01-10 19:12:51
3.79038 0.0 0.0 2.0 0.0 0.0 2754.64 5207.48 216.1654 528 2024-01-10 19:12:54
3.78876 0.0 0.0 2.0 0.0 0.0 2756.08 5210.62 216.2124 529 2024-01-10 19:12:58
3.78714 0.0 0.0 2.0 0.0 0.0 2757.5 5213.68 216.2608 530 2024-01-10 19:13:02
3.78554 0.0 0.0 2.0 0.0 0.0 2758.96 5217.06 216.3134 531 2024-01-10 19:13:06
3.78332 0.0 0.0 2.0 0.0 0.0 2760.9 5221.54 216.3792 532 2024-01-10 19:13:10
3.78092 0.0 0.0 2.0 0.0 0.0 2763.04 5226.24 216.4484 533 2024-01-10 19:13:14
3.77878 0.0 0.0 2.0 0.0 0.0 2764.92 5230.14 216.5114 534 2024-01-10 19:13:18
3.77706 0.0 0.0 2.0 0.0 0.0 2766.46 5233.4 216.561 535 2024-01-10 19:13:22
3.77522 0.0 0.0 2.0 0.0 0.0 2768.12 5237.08 216.6178 536 2024-01-10 19:13:26
3.77522 0.0 0.0 2.0 0.0 0.0 2767.82 5229.4 216.4724 861 2024-01-10 19:38:21
3.77318 0.0 0.0 2.0 0.0 0.0 2769.94 5241.04 216.6782 537 2024-01-10 19:13:30
3.771 0.0 0.0 2.0 0.0 0.0 2771.86 5245.3 216.743 538 2024-01-10 19:13:34
3.76894 0.0 0.0 2.0 0.0 0.0 2773.7 5249.22 216.7998 539 2024-01-10 19:13:37
3.76736 0.0 0.0 2.0 0.0 0.0 2775.1 5252.0 216.844 540 2024-01-10 19:13:41
3.76618 0.0 0.0 2.0 0.0 0.0 2776.16 5254.52 216.8818 541 2024-01-10 19:13:45
3.76444 0.0 0.0 2.0 0.0 0.0 2777.72 5258.04 216.9344 542 2024-01-10 19:13:49
3.7626 0.0 0.0 2.0 0.0 0.0 2779.38 5261.44 216.9862 543 2024-01-10 19:13:53
3.76096 0.0 0.0 2.0 0.0 0.0 2780.86 5264.86 217.0386 544 2024-01-10 19:13:57
3.75908 0.0 0.0 2.0 0.0 0.0 2782.52 5268.46 217.0922 545 2024-01-10 19:14:01
3.75716 0.0 0.0 2.0 0.0 0.0 2784.22 5272.16 217.1498 546 2024-01-10 19:14:05
3.75536 0.0 0.0 2.0 0.0 0.0 2785.84 5275.72 217.2034 547 2024-01-10 19:14:09
3.75344 0.0 0.0 2.0 0.0 0.0 2787.54 5279.74 217.2614 548 2024-01-10 19:14:13
3.7512 0.0 0.0 2.0 0.0 0.0 2789.56 5284.04 217.3292 549 2024-01-10 19:14:17
3.74948 0.0 0.0 2.0 0.0 0.0 2791.12 5287.26 217.3758 550 2024-01-10 19:14:21
3.74782 0.0 0.0 2.0 0.0 0.0 2792.56 5290.34 217.4254 551 2024-01-10 19:14:25
3.74762 0.0 0.0 2.0 0.0 0.0 2792.58 5283.26 217.29 860 2024-01-10 19:38:16
3.74618 0.0 0.0 2.0 0.0 0.0 2794.08 5293.66 217.4758 552 2024-01-10 19:14:29
3.74448 0.0 0.0 2.0 0.0 0.0 2795.6 5297.06 217.5252 553 2024-01-10 19:14:33
3.74278 0.0 0.0 2.0 0.0 0.0 2797.12 5300.42 217.5782 554 2024-01-10 19:14:37
3.74108 0.0 0.0 2.0 0.0 0.0 2798.68 5303.98 217.6304 555 2024-01-10 19:14:41
3.73896 0.0 0.0 2.0 0.0 0.0 2800.52 5308.0 217.691 556 2024-01-10 19:14:45
3.7372 0.0 0.0 2.0 0.0 0.0 2802.12 5311.32 217.7424 557 2024-01-10 19:14:49
3.73562 0.0 0.0 2.0 0.0 0.0 2803.54 5314.6 217.7896 558 2024-01-10 19:14:53
3.73378 0.0 0.0 2.0 0.0 0.0 2805.22 5318.28 217.8442 559 2024-01-10 19:14:57
3.73202 0.0 0.0 2.0 0.0 0.0 2806.82 5321.82 217.8984 560 2024-01-10 19:15:01
3.73 0.0 0.0 2.0 0.0 0.0 2808.64 5325.94 217.96 561 2024-01-10 19:15:05
3.72806 0.0 0.0 2.0 0.0 0.0 2810.4 5329.68 218.0164 562 2024-01-10 19:15:09
3.7263 0.0 0.0 2.0 0.0 0.0 2811.98 5333.06 218.066 563 2024-01-10 19:15:13
3.72472 0.0 0.0 2.0 0.0 0.0 2813.38 5336.04 218.1128 564 2024-01-10 19:15:17
3.72306 0.0 0.0 2.0 0.0 0.0 2814.88 5339.52 218.1652 565 2024-01-10 19:15:21
3.7213 0.0 0.0 2.0 0.0 0.0 2816.48 5342.98 218.2144 566 2024-01-10 19:15:25
3.71974 0.0 0.0 2.0 0.0 0.0 2817.58 5338.24 218.1174 859 2024-01-10 19:38:10
3.71958 0.0 0.0 2.0 0.0 0.0 2818.04 5346.46 218.2694 567 2024-01-10 19:15:29
3.71768 0.0 0.0 2.0 0.0 0.0 2819.74 5350.18 218.3216 568 2024-01-10 19:15:33
3.71592 0.0 0.0 2.0 0.0 0.0 2821.32 5353.72 218.3774 569 2024-01-10 19:15:37
3.71426 0.0 0.0 2.0 0.0 0.0 2822.84 5357.06 218.4268 570 2024-01-10 19:15:41
3.71226 0.0 0.0 2.0 0.0 0.0 2824.68 5361.26 218.4876 571 2024-01-10 19:15:45
3.71026 0.0 0.0 2.0 0.0 0.0 2826.48 5364.98 218.5456 572 2024-01-10 19:15:49
3.7089 0.0 0.0 2.0 0.0 0.0 2827.7 5367.32 218.5806 573 2024-01-10 19:15:53
3.70778 0.0 0.0 2.0 0.0 0.0 2828.76 5369.58 218.6152 574 2024-01-10 19:15:57
3.70654 0.0 0.0 2.0 0.0 0.0 2829.86 5372.12 218.655 575 2024-01-10 19:16:01
3.70506 0.0 0.0 2.0 0.0 0.0 2831.22 5375.12 218.6982 576 2024-01-10 19:16:06
3.7036 0.0 0.0 2.0 0.0 0.0 2832.52 5378.18 218.7396 577 2024-01-10 19:16:10
3.70224 0.0 0.0 2.0 0.0 0.0 2833.78 5380.82 218.782 578 2024-01-10 19:16:14
3.70094 0.0 0.0 2.0 0.0 0.0 2834.96 5383.18 218.8198 579 2024-01-10 19:16:18
3.69958 0.0 0.0 2.0 0.0 0.0 2836.18 5386.0 218.8604 580 2024-01-10 19:16:22
3.69834 0.0 0.0 2.0 0.0 0.0 2837.34 5388.54 218.898 581 2024-01-10 19:16:26
3.69708 0.0 0.0 2.0 0.0 0.0 2838.48 5391.16 218.9364 582 2024-01-10 19:16:30
3.6953 0.0 0.0 2.0 0.0 0.0 2840.1 5394.86 218.9914 583 2024-01-10 19:16:34
3.69368 0.0 0.0 2.0 0.0 0.0 2841.58 5397.92 219.0386 584 2024-01-10 19:16:38
3.69174 0.0 0.0 2.0 0.0 0.0 2843.24 5394.4 218.9524 858 2024-01-10 19:38:05
3.68206 0.0 0.0 2.0 0.0 0.0 2852.18 5459.32 220.0084 585 2024-01-10 19:16:42
3.66194 0.0 0.0 2.0 0.0 0.0 2870.62 5454.34 219.8482 857 2024-01-10 19:37:59
3.63322 0.0 0.0 2.0 0.0 0.0 2897.2 5512.74 220.706 856 2024-01-10 19:37:54
3.6092 0.0 0.0 2.0 0.0 0.0 2919.96 5584.54 221.8052 586 2024-01-10 19:16:46
3.6043 0.0 0.0 2.0 0.0 0.0 2924.32 5572.48 221.577 855 2024-01-10 19:37:48
3.5755 0.0 0.0 2.0 0.0 0.0 2953.22 5635.9 222.4976 854 2024-01-10 19:37:43
3.57108 0.0 0.0 2.0 0.0 0.0 2958.3 5667.2 222.9946 587 2024-01-10 19:16:50
3.54652 0.0 0.0 2.0 0.0 0.0 2983.68 5703.08 223.461 853 2024-01-10 19:37:37
3.54056 0.0 0.0 2.0 0.0 0.0 2990.16 5735.76 223.9678 588 2024-01-10 19:16:55
3.51842 0.0 0.0 2.0 0.0 0.0 3012.84 5767.4 224.3752 852 2024-01-10 19:37:32
3.5156 0.0 0.0 2.0 0.0 0.0 3016.12 5791.58 224.7636 589 2024-01-10 19:16:59
3.49552 0.0 0.0 2.0 0.0 0.0 3037.62 5837.08 225.3998 590 2024-01-10 19:17:03
3.4898 0.0 0.0 2.0 0.0 0.0 3043.18 5834.36 225.326 851 2024-01-10 19:37:26
3.47844 0.0 0.0 2.0 0.0 0.0 3055.8 5876.82 225.9562 591 2024-01-10 19:17:07
3.46406 0.0 0.0 2.0 0.0 0.0 3071.18 5910.0 226.4196 592 2024-01-10 19:17:11
3.46084 0.0 0.0 2.0 0.0 0.0 3074.48 5903.54 226.294 850 2024-01-10 19:37:21
3.45224 0.0 0.0 2.0 0.0 0.0 3083.94 5937.48 226.7994 593 2024-01-10 19:17:15
3.44384 0.0 0.0 2.0 0.0 0.0 3092.88 5954.86 227.0406 594 2024-01-10 19:17:19
3.4298 0.0 0.0 2.0 0.0 0.0 3107.92 5977.64 227.322 849 2024-01-10 19:37:15
3.39992 0.0 0.0 2.0 0.0 0.0 3140.5 6050.04 228.3132 848 2024-01-10 19:37:10
3.38822 0.0 0.0 2.0 0.0 0.0 3155.26 6115.94 229.2724 595 2024-01-10 19:17:23
3.37152 0.0 0.0 2.0 0.0 0.0 3174.8 6126.02 229.352 847 2024-01-10 19:37:05
3.34288 0.0 0.0 2.0 0.0 0.0 3209.6 6203.34 230.3964 846 2024-01-10 19:36:59
3.3347 0.0 0.0 2.0 0.0 0.0 3219.8 6259.04 231.1998 596 2024-01-10 19:17:28
3.31298 0.0 0.0 2.0 0.0 0.0 3246.34 6285.12 231.4906 845 2024-01-10 19:36:54
3.28666 0.0 0.0 2.0 0.0 0.0 3279.42 6390.24 232.936 597 2024-01-10 19:17:32
3.283 0.0 0.0 2.0 0.0 0.0 3283.74 6368.46 232.5946 844 2024-01-10 19:36:49
3.25224 0.0 0.0 2.0 0.0 0.0 3322.54 6455.16 233.7306 843 2024-01-10 19:36:43
3.24442 0.0 0.0 2.0 0.0 0.0 3333.02 6507.52 234.469 598 2024-01-10 19:17:36
3.22054 0.0 0.0 2.0 0.0 0.0 3363.06 6545.54 234.9024 842 2024-01-10 19:36:38
3.20838 0.0 0.0 2.0 0.0 0.0 3379.46 6609.04 235.7772 599 2024-01-10 19:17:40
3.1892 0.0 0.0 2.0 0.0 0.0 3405.52 6640.2 236.1138 841 2024-01-10 19:36:33
3.18132 0.0 0.0 2.0 0.0 0.0 3417.26 6691.16 236.8204 600 2024-01-10 19:17:44
3.16088 0.0 0.0 2.0 0.0 0.0 3446.56 6754.18 237.6158 601 2024-01-10 19:17:48
3.15858 0.0 0.0 2.0 0.0 0.0 3449.4 6738.56 237.3704 840 2024-01-10 19:36:27
3.14578 0.0 0.0 2.0 0.0 0.0 3468.42 6801.24 238.2074 602 2024-01-10 19:17:52
3.13432 0.0 0.0 2.0 0.0 0.0 3485.18 6837.68 238.6658 603 2024-01-10 19:17:57
3.12732 0.0 0.0 2.0 0.0 0.0 3494.96 6841.48 238.6606 839 2024-01-10 19:36:22
3.12502 0.0 0.0 2.0 0.0 0.0 3498.76 6867.24 239.0312 604 2024-01-10 19:18:01
3.11736 0.0 0.0 2.0 0.0 0.0 3510.0 6892.18 239.3418 605 2024-01-10 19:18:05
3.11062 0.0 0.0 2.0 0.0 0.0 3519.96 6914.22 239.6186 606 2024-01-10 19:18:09
3.10452 0.0 0.0 2.0 0.0 0.0 3528.96 6933.78 239.8604 607 2024-01-10 19:18:13
3.09918 0.0 0.0 2.0 0.0 0.0 3536.86 6951.42 240.0792 608 2024-01-10 19:18:17
3.09534 0.0 0.0 2.0 0.0 0.0 3542.14 6947.72 144.129996 838 2024-01-10 19:36:17
3.09424 0.0 0.0 2.0 0.0 0.0 3544.16 6967.7 240.2788 609 2024-01-10 19:18:22
3.08968 0.0 0.0 2.0 0.0 0.0 3551.02 6983.1 240.4672 610 2024-01-10 19:18:26
3.08516 0.0 0.0 2.0 0.0 0.0 3557.74 6998.2 240.6554 611 2024-01-10 19:18:30
3.08104 0.0 0.0 2.0 0.0 0.0 3563.9 7011.98 240.8234 612 2024-01-10 19:18:34
3.06786 0.0 0.0 2.0 0.0 0.0 3584.34 7080.6 241.6912 613 2024-01-10 19:18:38
3.06234 0.0 0.0 2.0 0.0 0.0 3591.7 7059.16 241.39 837 2024-01-10 19:36:12
3.03846 0.0 0.0 2.0 0.0 0.0 3628.42 7168.9 242.7432 614 2024-01-10 19:18:43
3.0278 0.0 0.0 2.0 0.0 0.0 3643.74 7176.74 242.822 836 2024-01-10 19:36:06
3.01724 0.0 0.0 2.0 0.0 0.0 3660.82 7240.4 243.601 615 2024-01-10 19:18:47
2.9994 0.0 0.0 2.0 0.0 0.0 3688.72 7302.82 244.3448 616 2024-01-10 19:18:51
2.99368 0.0 0.0 2.0 0.0 0.0 3698.12 7299.76 244.298 835 2024-01-10 19:36:01
2.98456 0.0 0.0 2.0 0.0 0.0 3714.34 7360.78 245.0314 617 2024-01-10 19:18:55
2.97076 0.0 0.0 2.0 0.0 0.0 3738.24 7414.7 245.6674 618 2024-01-10 19:19:00
2.9607 0.0 0.0 2.0 0.0 0.0 3755.04 7428.76 245.818 834 2024-01-10 19:35:56
2.95766 0.0 0.0 2.0 0.0 0.0 3761.32 7467.1 246.2794 619 2024-01-10 19:19:04
2.94504 0.0 0.0 2.0 0.0 0.0 3783.4 7517.5 246.8662 620 2024-01-10 19:19:08
2.93284 0.0 0.0 2.0 0.0 0.0 3805.1 7566.5 247.4378 621 2024-01-10 19:19:12
2.9269 0.0 0.0 2.0 0.0 0.0 3814.98 7564.98 247.418 833 2024-01-10 19:35:51
2.921 0.0 0.0 2.0 0.0 0.0 3826.18 7614.58 247.9946 622 2024-01-10 19:19:17
2.90976 0.0 0.0 2.0 0.0 0.0 3846.22 7659.88 248.5142 623 2024-01-10 19:19:21
2.89936 0.0 0.0 2.0 0.0 0.0 3865.04 7702.94 249.0068 624 2024-01-10 19:19:25
2.8923 0.0 0.0 2.0 0.0 0.0 3877.38 7707.02 249.046 832 2024-01-10 19:35:45
2.88914 0.0 0.0 2.0 0.0 0.0 3883.48 7744.88 249.483 625 2024-01-10 19:19:29
2.8794 0.0 0.0 2.0 0.0 0.0 3901.02 7784.86 249.9394 626 2024-01-10 19:19:34
2.87012 0.0 0.0 2.0 0.0 0.0 3918.12 7824.02 250.3828 627 2024-01-10 19:19:38
2.8611 0.0 0.0 2.0 0.0 0.0 3934.56 7861.18 250.801 628 2024-01-10 19:19:42
2.85678 0.0 0.0 2.0 0.0 0.0 3942.44 7855.12 250.724 831 2024-01-10 19:35:40
2.85276 0.0 0.0 2.0 0.0 0.0 3949.88 7895.3 251.1846 629 2024-01-10 19:19:46
2.84092 0.0 0.0 2.0 0.0 0.0 3972.66 7977.66 252.1548 630 2024-01-10 19:19:51
2.82022 0.0 0.0 2.0 0.0 0.0 4009.78 8008.92 252.456 830 2024-01-10 19:35:35
2.81468 0.0 0.0 2.0 0.0 0.0 4020.68 8064.76 253.0896 631 2024-01-10 19:19:55
2.7974 0.0 0.0 2.0 0.0 0.0 4053.62 8139.02 253.9046 632 2024-01-10 19:19:59
2.78472 0.0 0.0 2.0 0.0 0.0 4079.9 8169.5 254.228 829 2024-01-10 19:35:30
2.78078 0.0 0.0 2.0 0.0 0.0 4088.76 8222.66 254.829 633 2024-01-10 19:20:03
2.7653 0.0 0.0 2.0 0.0 0.0 4122.1 8296.9 255.6232 634 2024-01-10 19:20:08
2.75118 0.0 0.0 2.0 0.0 0.0 4152.4 8366.2 256.3678 635 2024-01-10 19:20:12
2.75086 0.0 0.0 2.0 0.0 0.0 4151.98 8335.46 256.03 828 2024-01-10 19:35:24
2.73816 0.0 0.0 2.0 0.0 0.0 4180.56 8427.98 257.0156 636 2024-01-10 19:20:16
2.7368 0.0 0.0 2.0 0.0 0.0 4183.5 8434.72 257.0786 637 2024-01-10 19:20:21
2.7299 0.0 0.0 2.0 0.0 0.0 4198.62 8469.7 257.454 638 2024-01-10 19:20:25
2.72306 0.0 0.0 2.0 0.0 0.0 4213.62 8504.6 257.8238 639 2024-01-10 19:20:29
2.71718 0.0 0.0 2.0 0.0 0.0 4225.8 8506.22 257.858 827 2024-01-10 19:35:19
2.71614 0.0 0.0 2.0 0.0 0.0 4228.7 8539.66 258.193 640 2024-01-10 19:20:34
2.70922 0.0 0.0 2.0 0.0 0.0 4243.98 8574.96 258.5678 641 2024-01-10 19:20:38
2.7024 0.0 0.0 2.0 0.0 0.0 4259.16 8610.44 258.9396 642 2024-01-10 19:20:42
2.69558 0.0 0.0 2.0 0.0 0.0 4274.44 8645.8 259.3066 643 2024-01-10 19:20:47
2.68884 0.0 0.0 2.0 0.0 0.0 4289.36 8680.44 259.672 644 2024-01-10 19:20:51
2.68308 0.0 0.0 2.0 0.0 0.0 4301.52 8681.34 259.696 826 2024-01-10 19:35:14
2.68208 0.0 0.0 2.0 0.0 0.0 4304.48 8715.72 260.036 645 2024-01-10 19:20:55
2.67544 0.0 0.0 2.0 0.0 0.0 4319.46 8750.38 260.3986 646 2024-01-10 19:21:00
2.6689 0.0 0.0 2.0 0.0 0.0 4334.24 8784.68 260.751 647 2024-01-10 19:21:04
2.6624 0.0 0.0 2.0 0.0 0.0 4348.76 8818.62 261.1016 648 2024-01-10 19:21:08
2.656 0.0 0.0 2.0 0.0 0.0 4363.46 8852.96 261.4494 649 2024-01-10 19:21:13
2.64966 0.0 0.0 2.0 0.0 0.0 4377.9 8886.62 261.7956 650 2024-01-10 19:21:17
2.64854 0.0 0.0 2.0 0.0 0.0 4379.68 8862.48 261.572 825 2024-01-10 19:35:09
2.6433 0.0 0.0 2.0 0.0 0.0 4392.3 8920.1 262.139 651 2024-01-10 19:21:21
2.63712 0.0 0.0 2.0 0.0 0.0 4406.6 8953.24 262.4772 652 2024-01-10 19:21:26
2.63086 0.0 0.0 2.0 0.0 0.0 4420.86 8986.8 262.8154 653 2024-01-10 19:21:30
2.62456 0.0 0.0 2.0 0.0 0.0 4435.48 9019.64 263.1556 654 2024-01-10 19:21:35
2.61834 0.0 0.0 2.0 0.0 0.0 4449.84 9053.42 263.4932 655 2024-01-10 19:21:39
2.61318 0.0 0.0 2.0 0.0 0.0 4461.2 9051.52 263.504 824 2024-01-10 19:35:04
2.61222 0.0 0.0 2.0 0.0 0.0 4464.1 9086.54 263.8272 656 2024-01-10 19:21:43
2.60614 0.0 0.0 2.0 0.0 0.0 4478.26 9119.94 264.1592 657 2024-01-10 19:21:48
2.6003 0.0 0.0 2.0 0.0 0.0 4492.18 9152.58 264.4878 658 2024-01-10 19:21:52
2.59502 0.0 0.0 2.0 0.0 0.0 4506.24 9185.54 264.8134 659 2024-01-10 19:21:57
2.58972 0.0 0.0 2.0 0.0 0.0 4520.34 9218.56 265.142 660 2024-01-10 19:22:01
2.58452 0.0 0.0 2.0 0.0 0.0 4534.2 9250.9 265.4626 661 2024-01-10 19:22:05
2.5798 0.0 0.0 2.0 0.0 0.0 4546.32 9249.98 265.496 823 2024-01-10 19:34:58
2.5794 0.0 0.0 2.0 0.0 0.0 4547.88 9283.28 265.7788 662 2024-01-10 19:22:10
2.57426 0.0 0.0 2.0 0.0 0.0 4561.6 9315.42 266.0988 663 2024-01-10 19:22:14
2.56916 0.0 0.0 2.0 0.0 0.0 4575.32 9347.54 266.4132 664 2024-01-10 19:22:19
2.56408 0.0 0.0 2.0 0.0 0.0 4588.94 9379.8 266.726 665 2024-01-10 19:22:23
2.55908 0.0 0.0 2.0 0.0 0.0 4602.52 9411.4 267.037 666 2024-01-10 19:22:27
2.55418 0.0 0.0 2.0 0.0 0.0 4615.8 9442.48 267.343 667 2024-01-10 19:22:32
2.54922 0.0 0.0 2.0 0.0 0.0 4629.08 9473.6 267.6438 668 2024-01-10 19:22:36
2.54714 0.0 0.0 2.0 0.0 0.0 4634.7 9455.32 267.518 822 2024-01-10 19:34:53
2.54416 0.0 0.0 2.0 0.0 0.0 4642.88 9506.44 267.965 669 2024-01-10 19:22:41
2.53914 0.0 0.0 2.0 0.0 0.0 4656.7 9539.04 268.2774 670 2024-01-10 19:22:45
2.53422 0.0 0.0 2.0 0.0 0.0 4670.16 9570.84 268.584 671 2024-01-10 19:22:50
2.52934 0.0 0.0 2.0 0.0 0.0 4683.58 9602.36 268.8896 672 2024-01-10 19:22:54
2.52448 0.0 0.0 2.0 0.0 0.0 4697.04 9633.9 269.1898 673 2024-01-10 19:22:59
2.51876 0.0 0.0 2.0 0.0 0.0 4712.8 9671.56 269.5536 674 2024-01-10 19:23:03
2.51348 0.0 0.0 2.0 0.0 0.0 4726.6 9671.24 269.606 821 2024-01-10 19:34:48
2.51344 0.0 0.0 2.0 0.0 0.0 4727.54 9705.98 269.8828 675 2024-01-10 19:23:07
2.50826 0.0 0.0 2.0 0.0 0.0 4741.96 9740.56 270.326 676 2024-01-10 19:23:12
2.50234 0.0 0.0 2.0 0.0 0.0 4758.34 9779.04 270.702 677 2024-01-10 19:23:16
2.49694 0.0 0.0 2.0 0.0 0.0 4773.72 9815.22 271.042 678 2024-01-10 19:23:21
2.49166 0.0 0.0 2.0 0.0 0.0 4788.38 9849.66 271.37 679 2024-01-10 19:23:25
2.48656 0.0 0.0 2.0 0.0 0.0 4802.84 9883.92 271.692 680 2024-01-10 19:23:30
2.48154 0.0 0.0 2.0 0.0 0.0 4817.08 9917.56 272.006 681 2024-01-10 19:23:34
